Movie Name,Director,text,Movie Rating
Becky,jonathanmilott carymurnion,"['jonathanmilott', 'carymurnion', 'action', 'crime', 'drama', 'teenager', 'weekend', 'lake', 'house', 'father', 'take', 'turn', 'worse', 'group', 'convict', 'wreaks', 'havoc', 'life']",6.0
My Big Fat Greek Wedding 2,kirkjones,"['kirkjones', 'comedy', 'romance', 'portokalos', 'family', 'secret', 'brings', 'beloved', 'character', 'back', 'together', 'even', 'bigger', 'greeker', 'wedding']",6.0
Those Who Wish Me Dead,taylorsheridan,"['taylorsheridan', 'action', 'drama', 'thriller', 'teenage', 'murder', 'witness', 'find', 'pursued', 'twin', 'assassin', 'montana', 'wilderness', 'survival', 'expert', 'tasked', 'protecting', 'forest', 'fire', 'threatening', 'consume']",6.0
Saw VI,kevingreutert,"['kevingreutert', 'horror', 'mystery', 'thriller', 'agent', 'strahm', 'dead', 'fbi', 'agent', 'erickson', 'draw', 'nearer', 'hoffman', 'meanwhile', 'pair', 'insurance', 'executive', 'find', 'another', 'game', 'set', 'jigsaw']",6.0
Kandahar,ricromanwaugh,"['ricromanwaugh', 'action', 'thriller', 'cia', 'operative', 'translator', 'flee', 'special', 'force', 'afghanistan', 'exposing', 'covert', 'mission']",6.0
Shazam! Fury of the Gods,davidf.sandberg,"['davidfsandberg', 'action', 'adventure', 'comedy', 'film', 'continues', 'story', 'teenage', 'billy', 'batson', 'upon', 'reciting', 'magic', 'word', 'shazam', 'transformed', 'adult', 'super', 'hero', 'alter', 'ego', 'shazam']",6.0
Happiness for Beginners,vickywight,"['vickywight', 'comedy', 'drama', 'romance', 'helen', 'sign', 'wilderness', 'survival', 'course', 'year', 'getting', 'divorced', 'discovers', 'experience', 'sometimes', 'get', 'really', 'lost', 'order', 'find']",6.0
Grown Ups,dennisdugan,"['dennisdugan', 'comedy', 'high', 'school', 'basketball', 'coach', 'pass', 'away', 'five', 'good', 'friend', 'former', 'teammate', 'reunite', 'fourth', 'july', 'holiday', 'weekend']",6.0
Hellraiser,davidbruckner,"['davidbruckner', 'horror', 'mystery', 'thriller', 'take', 'clive', 'barker', '1987', 'horror', 'classic', 'young', 'woman', 'struggling', 'addiction', 'come', 'possession', 'ancient', 'puzzle', 'box', 'unaware', 'purpose', 'summon', 'cenobite']",6.0
Halloween,robzombie,"['robzombie', 'horror', 'committed', '15', 'year', 'michael', 'myers', 'grown', 'man', 'still', 'dangerous', 'escape', 'mental', 'institution', 'immediately', 'return', 'haddonfield', 'find', 'baby', 'sister', 'laurie']",6.0
Joe Dirt,denniegordon,"['denniegordon', 'adventure', 'comedy', 'drama', 'abandoned', 'parent', 'grand', 'canyon', 'joe', 'dirt', 'tell', 'story', 'journey', 'find', 'parent']",6.0
Hocus Pocus 2,annefletcher,"['annefletcher', 'comedy', 'family', 'fantasy', 'two', 'young', 'woman', 'accidentally', 'bring', 'back', 'sanderson', 'sister', 'modern', 'day', 'salem', 'must', 'figure', 'stop', 'childhungry', 'witch', 'wreaking', 'havoc', 'world']",6.0
The Fast and the Furious: Tokyo Drift,justinlin,"['justinlin', 'action', 'crime', 'thriller', 'teenager', 'becomes', 'major', 'competitor', 'world', 'drift', 'racing', 'moving', 'father', 'tokyo', 'avoid', 'jail', 'sentence', 'america']",6.0
The Poughkeepsie Tapes,johnerickdowdle,"['johnerickdowdle', 'horror', 'mystery', 'thriller', 'abandoned', 'house', 'poughkeepsie', 'new', 'york', 'murder', 'investigator', 'uncover', 'hundred', 'tape', 'showing', 'decade', 'serial', 'killer', 'work']",6.0
House of 1000 Corpses,robzombie,"['robzombie', 'horror', 'two', 'young', 'couple', 'traveling', 'across', 'backwoods', 'texas', 'searching', 'urban', 'legend', 'murder', 'end', 'prisoner', 'bizarre', 'sadistic', 'backwater', 'family', 'serial', 'killer']",6.0
Van Helsing,stephensommers,"['stephensommers', 'action', 'adventure', 'fantasy', 'famed', 'monster', 'hunter', 'sent', 'transylvania', 'stop', 'count', 'dracula', 'using', 'dr', 'frankenstein', 'research', 'werewolf', 'nefarious', 'purpose']",6.0
Dragnet,tommankiewicz,"['tommankiewicz', 'comedy', 'crime', 'mystery', 'equally', 'straitlaced', 'bythebook', 'nephew', 'joe', 'friday', 'must', 'work', 'laidback', 'partner', 'solve', 'mystery']",6.0
Sick,johnhyams,"['johnhyams', 'horror', 'thriller', 'due', 'pandemic', 'parker', 'best', 'friend', 'decide', 'quarantine', 'family', 'lake', 'house', 'alone', 'think']",6.0
Immortals,tarsemsingh,"['tarsemsingh', 'action', 'drama', 'fantasy', 'theseus', 'mortal', 'man', 'chosen', 'zeus', 'lead', 'fight', 'ruthless', 'king', 'hyperion', 'rampage', 'across', 'greece', 'obtain', 'weapon', 'destroy', 'humanity']",6.0
The Other Woman,nickcassavetes,"['nickcassavetes', 'comedy', 'romance', 'discovering', 'boyfriend', 'married', 'carly', 'meet', 'wife', 'he', 'betraying', 'yet', 'another', 'affair', 'discovered', 'three', 'woman', 'team', 'plot', 'revenge', 'threetiming', 'sob']",6.0
The Blackening,timstory,"['timstory', 'comedy', 'horror', 'thriller', 'seven', 'friend', 'go', 'away', 'weekend', 'end', 'trapped', 'cabin', 'killer', 'vendetta', 'street', 'smart', 'knowledge', 'horror', 'movie', 'help', 'stay', 'alive', 'probably']",6.0
Unhinged,derrickborte,"['derrickborte', 'action', 'thriller', 'confrontation', 'unstable', 'man', 'intersection', 'woman', 'becomes', 'target', 'rage']",6.0
The Lodge,severinfiala veronikafranz,"['severinfiala', 'veronikafranz', 'drama', 'horror', 'mystery', 'soontobe', 'stepmom', 'snowed', 'fiancés', 'two', 'child', 'remote', 'holiday', 'village', 'relation', 'begin', 'thaw', 'trio', 'strange', 'frightening', 'event', 'take', 'place']",6.0
Exodus: Gods and Kings,ridleyscott,"['ridleyscott', 'action', 'adventure', 'drama', 'defiant', 'leader', 'moses', 'rise', 'egyptian', 'pharaoh', 'ramses', 'ii', 'setting', 'six', 'hundred', 'thousand', 'slave', 'monumental', 'journey', 'escape', 'egypt', 'terrifying', 'cycle', 'deadly', 'plague']",6.0
Friday the 13th: The Final Chapter,josephzito,"['josephzito', 'horror', 'thriller', 'announced', 'dead', 'taken', 'morgue', 'jason', 'voorhees', 'spontaneously', 'revives', 'escape', 'hospital', 'stalk', 'group', 'friend', 'renting', 'house', 'countryside', 'near', 'crystal', 'lake']",6.0
Mike and Dave Need Wedding Dates,jakeszymanski,"['jakeszymanski', 'comedy', 'romance', 'two', 'hardpartying', 'brother', 'place', 'online', 'ad', 'find', 'perfect', 'date', 'sister', 'hawaiian', 'wedding', 'hoping', 'wild', 'getaway', 'boy', 'instead', 'find', 'outhustled', 'uncontrollable', 'duo']",6.0
Shallow Hal,bobbyfarrelly peterfarrelly,"['bobbyfarrelly', 'peterfarrelly', 'comedy', 'drama', 'fantasy', 'shallow', 'man', 'fall', 'love', '300pound', 'woman', 'inner', 'beauty']",6.0
Sucker Punch,zacksnyder,"['zacksnyder', 'action', 'adventure', 'fantasy', 'young', 'girl', 'institutionalized', 'abusive', 'stepfather', 'retreat', 'alternative', 'reality', 'coping', 'strategy', 'envisions', 'plan', 'help', 'escape']",6.0
World Trade Center,oliverstone,"['oliverstone', 'drama', 'history', 'thriller', 'two', 'port', 'authority', 'police', 'officer', 'become', 'trapped', 'rubble', 'world', 'trade', 'center']",6.0
Pink Flamingos,johnwaters,"['johnwaters', 'comedy', 'crime', 'notorious', 'baltimore', 'criminal', 'underground', 'figure', 'divine', 'go', 'sleazy', 'married', 'couple', 'make', 'passionate', 'attempt', 'humiliate', 'seize', 'tabloidgiven', 'title', 'filthiest', 'person', 'alive']",6.0
The Taking of Deborah Logan,adamrobitel,"['adamrobitel', 'horror', 'mystery', 'thriller', 'elderly', 'woman', 'battling', 'alzheimers', 'disease', 'agrees', 'let', 'film', 'crew', 'document', 'condition', 'discover', 'something', 'far', 'sinister', 'going']",6.0
Murder Mystery,kylenewacheck,"['kylenewacheck', 'action', 'comedy', 'crime', 'new', 'york', 'cop', 'wife', 'go', 'european', 'vacation', 'reinvigorate', 'spark', 'marriage', 'end', 'getting', 'framed', 'run', 'death', 'elderly', 'billionaire']",6.0
Godzilla: King of the Monsters,michaeldougherty,"['michaeldougherty', 'action', 'adventure', 'fantasy', 'cryptozoological', 'agency', 'monarch', 'face', 'battery', 'godsized', 'monster', 'including', 'mighty', 'godzilla', 'collides', 'mothra', 'rodan', 'ultimate', 'nemesis', 'threeheaded', 'king', 'ghidorah']",6.0
Hercules,brettratner,"['brettratner', 'action', 'adventure', 'fantasy', 'endured', 'legendary', 'twelve', 'labor', 'hercules', 'greek', 'demigod', 'life', 'swordforhire', 'tested', 'king', 'thrace', 'daughter', 'seek', 'aid', 'defeating', 'tyrannical', 'warlord']",6.0
Hotel Transylvania: Transformania,derekdrymon jenniferkluska,"['derekdrymon', 'jenniferkluska', 'animation', 'adventure', 'comedy', 'one', 'experiment', 'johnny', 'turn', 'monster', 'everyone', 'else', 'becomes', 'human', 'seen', 'whether', 'able', 'reverse', 'experiment']",6.0
No One Lives,ryûheikitamura,"['ryûheikitamura', 'horror', 'thriller', 'gang', 'ruthless', 'highway', 'killer', 'kidnap', 'wealthy', 'couple', 'traveling', 'cross', 'country', 'shockingly', 'discover', 'thing', 'seem']",6.0
Vesper,kristinabuozyte brunosamper,"['kristinabuozyte', 'brunosamper', 'adventure', 'drama', 'scifi', 'struggling', 'survive', 'father', 'collapse', 'earth', 'ecosystem', '13yearold', 'vesper', 'must', 'use', 'wit', 'strength', 'biohacking', 'ability', 'fight', 'future']",6.0
The Spy Who Dumped Me,susannafogel,"['susannafogel', 'action', 'adventure', 'comedy', 'best', 'friend', 'audrey', 'morgan', 'unwittingly', 'become', 'entangled', 'international', 'conspiracy', 'one', 'discovers', 'boyfriend', 'dumped', 'actually', 'spy']",6.0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,michaelpressman,"['michaelpressman', 'action', 'adventure', 'comedy', 'turtle', 'shredder', 'battle', 'time', 'last', 'canister', 'ooze', 'created', 'turtle', 'shredder', 'want', 'unleash', 'army', 'new', 'mutant']",6.0
Firestarter,markl.lester,"['markllester', 'action', 'horror', 'scifi', 'couple', 'participated', 'potent', 'medical', 'experiment', 'gain', 'telepathic', 'ability', 'child', 'pyrokinetic']",6.0
Indecent Proposal,adrianlyne,"['adrianlyne', 'drama', 'romance', 'billionaire', 'offer', '1', '000', '000', 'young', 'married', 'couple', 'one', 'night', 'wife']",6.0
My Cousin Rachel,rogermichell,"['rogermichell', 'drama', 'mystery', 'romance', 'young', 'englishman', 'plot', 'revenge', 'late', 'cousin', 'mysterious', 'beautiful', 'wife', 'believing', 'responsible', 'death', 'feeling', 'become', 'complicated', 'find', 'falling', 'beguiling', 'spell', 'charm']",6.0
Friday the 13th Part VI: Jason Lives,tommcloughlin,"['tommcloughlin', 'horror', 'thriller', 'tommy', 'jarvis', 'exhumes', 'jason', 'voorhees', 'cremate', 'corpse', 'inadvertently', 'brings', 'back', 'life', 'instead', 'newly', 'revived', 'killer', 'seek', 'revenge', 'tommy', 'may', 'one', 'stop']",6.0
Rebecca,benwheatley,"['benwheatley', 'drama', 'mystery', 'romance', 'young', 'newlywed', 'arrives', 'husband', 'imposing', 'family', 'estate', 'windswept', 'english', 'coast', 'find', 'battling', 'shadow', 'first', 'wife', 'rebecca', 'whose', 'legacy', 'life', 'house', 'long', 'death']",6.0
Home Team,charleskinnane danielkinnane,"['charleskinnane', 'danielkinnane', 'comedy', 'sport', 'new', 'orleans', 'saint', 'head', 'coach', 'sean', 'payton', 'coach', 'son', '6thgrade', 'football', 'team', 'suspended', 'entire', '2012', 'season', 'result', 'role', 'saint', 'bountygate', 'scandal']",6.0
Shark Tale,bibobergeron vickyjenson robletterman,"['bibobergeron', 'vickyjenson', 'robletterman', 'animation', 'adventure', 'comedy', 'son', 'gangster', 'shark', 'bos', 'accidentally', 'killed', 'hunt', 'wouldbe', 'prey', 'vegetarian', 'brother', 'decide', 'use', 'incident', 'advantage']",6.0
Camp Nowhere,jonathanprince,"['jonathanprince', 'adventure', 'comedy', 'family', 'group', 'junior', 'high', 'kid', 'dont', 'want', 'go', 'summer', 'camp', 'chosen', 'parent', 'make', 'adultfree', 'camp', 'hire', 'ex', 'drama', 'teacher', 'help']",6.0
The Time Machine,simonwells,"['simonwells', 'action', 'adventure', 'scifi', 'hoping', 'alter', 'event', 'past', '19th', 'century', 'inventor', 'instead', 'travel', '800', '000', 'year', 'future', 'find', 'humankind', 'divided', 'two', 'warring', 'race']",6.0
Never Been Kissed,rajagosnell,"['rajagosnell', 'comedy', 'drama', 'romance', 'newspaper', 'reporter', 'enrolls', 'high', 'school', 'part', 'research', 'story']",6.0
Werewolves Within,joshruben,"['joshruben', 'comedy', 'horror', 'mystery', 'feature', 'adaptation', 'video', 'game', 'werewolf', 'attack', 'small', 'town']",6.0
The Midnight Meat Train,ryûheikitamura,"['ryûheikitamura', 'horror', 'mystery', 'thriller', 'photographer', 'obsessive', 'pursuit', 'dark', 'subject', 'matter', 'lead', 'path', 'serial', 'killer', 'stalk', 'late', 'night', 'commuter', 'ultimately', 'butchering', 'gruesome', 'way']",6.0
The Boy,williambrentbell,"['williambrentbell', 'horror', 'mystery', 'thriller', 'american', 'nanny', 'shocked', 'new', 'english', 'family', 'boy', 'actually', 'lifesized', 'doll', 'violates', 'list', 'strict', 'rule', 'disturbing', 'event', 'make', 'believe', 'doll', 'really', 'alive']",6.0
Absolutely Anything,terryjones,"['terryjones', 'comedy', 'scifi', 'group', 'eccentric', 'alien', 'confers', 'human', 'power', 'absolutely', 'anything', 'experiment']",6.0
Original Sin,michaelcristofer,"['michaelcristofer', 'drama', 'mystery', 'romance', 'woman', 'along', 'lover', 'plan', 'con', 'rich', 'man', 'marrying', 'earning', 'trust', 'running', 'away', 'money', 'everything', 'go', 'planned', 'fall', 'love']",6.0
The Substitute,robertmandel,"['robertmandel', 'action', 'crime', 'drama', 'shale', 'mercenary', 'team', 'retired', 'covert', 'mission', 'cuba', 'becomes', 'substitute', 'teacher', 'teacher', 'fiancee', 'miami', 'high', 'school', 'get', 'behind', 'kneecapping', 'team', 'help']",6.0
The Lair of the White Worm,kenrussell,"['kenrussell', 'comedy', 'horror', 'archaeologist', 'uncovers', 'strange', 'skull', 'foreign', 'land', 'resident', 'nearby', 'town', 'begin', 'disappear', 'leading', 'inexplicable', 'occurrence']",6.0
Dante's Peak,rogerdonaldson,"['rogerdonaldson', 'action', 'adventure', 'thriller', 'volcanologist', 'arrives', 'countryside', 'town', 'recently', 'named', 'secondmost', 'desirable', 'place', 'live', 'america', 'discovers', 'longdormant', 'volcano', 'dante', 'peak', 'may', 'wake', 'moment']",6.0
Mimic,guillermodeltoro,"['guillermodeltoro', 'horror', 'scifi', 'three', 'year', 'ago', 'entomologist', 'dr', 'susan', 'tyler', 'genetically', 'created', 'insect', 'kill', 'cockroach', 'carrying', 'virulent', 'disease', 'insect', 'destroy', 'predator', 'mankind']",6.0
Night at the Museum: Battle of the Smithsonian,shawnlevy,"['shawnlevy', 'adventure', 'comedy', 'family', 'security', 'guard', 'larry', 'daley', 'infiltrates', 'smithsonian', 'institution', 'order', 'rescue', 'jedediah', 'octavius', 'shipped', 'museum', 'mistake']",6.0
Stuart Little,robminkoff,"['robminkoff', 'adventure', 'comedy', 'family', 'little', 'family', 'adopt', 'charming', 'young', 'mouse', 'named', 'stuart', 'family', 'cat', 'want', 'rid']",6.0
Get Hard,etancohen,"['etancohen', 'comedy', 'crime', 'millionaire', 'james', 'king', 'jailed', 'fraud', 'bound', 'san', 'quentin', 'turn', 'darnell', 'lewis', 'prep', 'go', 'behind', 'bar']",6.0
Miami Vice,michaelmann,"['michaelmann', 'action', 'adventure', 'crime', 'based', '1980s', 'tv', 'actiondrama', 'update', 'focus', 'vice', 'detective', 'crockett', 'tubbs', 'respective', 'personal', 'professional', 'life', 'become', 'dangerously', 'intertwined']",6.0
Mr. Harrigan's Phone,johnleehancock,"['johnleehancock', 'drama', 'horror', 'mystery', 'mr', 'harrigan', 'dy', 'craig', 'teen', 'befriended', 'odd', 'job', 'put', 'smart', 'phone', 'pocket', 'burial', 'lonely', 'youth', 'sends', 'dead', 'friend', 'message', 'shocked', 'get', 'return', 'text']",6.0
What's Your Number?,markmylod,"['markmylod', 'comedy', 'romance', 'woman', 'look', 'back', 'past', 'nineteen', 'men', 'shes', 'relationship', 'life', 'wonder', 'one', 'might', 'one', 'true', 'love']",6.0
S.W.A.T.,clarkjohnson,"['clarkjohnson', 'action', 'adventure', 'crime', 'imprisoned', 'drug', 'kingpin', 'offer', 'huge', 'cash', 'reward', 'anyone', 'break', 'police', 'custody', 'lapds', 'special', 'weapon', 'tactic', 'team', 'prevent']",6.0
Circle,aaronhann mariomiscione,"['aaronhann', 'mariomiscione', 'drama', 'horror', 'mystery', 'held', 'captive', 'faced', 'imminent', 'execution', 'fifty', 'stranger', 'forced', 'choose', 'one', 'person', 'among', 'deserves', 'live']",6.0
Cowboys & Aliens,jonfavreau,"['jonfavreau', 'action', 'drama', 'scifi', 'spaceship', 'arrives', 'arizona', '1873', 'take', 'earth', 'starting', 'wild', 'west', 'region', 'posse', 'cowboy', 'native', 'stand', 'way']",6.0
Taken 3,oliviermegaton,"['oliviermegaton', 'action', 'crime', 'thriller', 'accused', 'ruthless', 'murder', 'never', 'committed', 'witnessed', 'bryan', 'mill', 'go', 'run', 'brings', 'particular', 'set', 'skill', 'find', 'true', 'killer', 'clear', 'name']",6.0
The Tourist,florianhenckelvondonnersmarck,"['florianhenckelvondonnersmarck', 'action', 'thriller', 'revolves', 'around', 'frank', 'american', 'tourist', 'visiting', 'italy', 'mend', 'broken', 'heart', 'elise', 'extraordinary', 'woman', 'deliberately', 'cross', 'path']",6.0
Bedtime Stories,adamshankman,"['adamshankman', 'adventure', 'comedy', 'family', 'hotel', 'handyman', 'life', 'change', 'lavish', 'bedtime', 'story', 'tell', 'niece', 'nephew', 'start', 'magically', 'come', 'true']",6.0
Tu Jhoothi Main Makkaar,luvranjan,"['luvranjan', 'comedy', 'romance', 'madness', 'ensues', 'player', 'world', 'romantic', 'relationship', 'find', 'girl', 'who', 'worthy', 'opponent', 'belief', 'love', 'battle', 'wit']",6.0
Righteous Kill,jonavnet,"['jonavnet', 'crime', 'mystery', 'thriller', 'two', 'veteran', 'new', 'york', 'city', 'detective', 'work', 'case', 'serial', 'execution', 'criminal', 'escaped', 'justice']",6.0
Captive State,rupertwyatt,"['rupertwyatt', 'action', 'horror', 'scifi', 'set', 'chicago', 'neighborhood', 'nearly', 'decade', 'occupation', 'extraterrestrial', 'force', 'captive', 'state', 'explores', 'life', 'side', 'conflict', 'collaborator', 'dissident']",6.0
Greta,neiljordan,"['neiljordan', 'drama', 'mystery', 'thriller', 'young', 'woman', 'befriends', 'lonely', 'widow', 'who', 'harboring', 'dark', 'deadly', 'agenda', 'toward']",6.0
Don't Breathe 2,rodosayagues,"['rodosayagues', 'action', 'crime', 'horror', 'sequel', 'set', 'year', 'following', 'initial', 'deadly', 'home', 'invasion', 'norman', 'nordstrom', 'life', 'quiet', 'solace', 'past', 'sin', 'catch']",6.0
Censor,pranobailey-bond,"['pranobaileybond', 'horror', 'mystery', 'viewing', 'strangely', 'familiar', 'video', 'nasty', 'enid', 'film', 'censor', 'set', 'solve', 'past', 'mystery', 'sister', 'disappearance', 'embarking', 'quest', 'dissolve', 'line', 'fiction', 'reality']",6.0
